#easy_tsv
#k: 0.032 
#R: 3400.0 
#displacement [nm] 	 #force [nN] 
74.00351754435307	6.198163044541907e-05
75.00356507873623	4.774762706525489e-05
76.00361261311937	2.88340118327184e-05
77.00366014750252	9.560002956716582e-06
78.00370768188567	-9.714005919285495e-06
79.00375521626883	-5.126533960363212e-05
80.00380275065197	-9.460646953955425e-05
81.00385028503513	-0.00013794759947547696
82.00389781941828	-8.996792865720309e-05
83.00394535380141	-3.434559397642931e-05
84.00399288818457	2.1276740704345194e-05
85.00404042256771	-2.0692791690114186e-05
86.00408795695087	-7.115865050480852e-05
87.00413549133403	-0.00012162450931950283
88.00418302571717	-0.00013619749114676186
89.00423056010032	-0.00014752395175757826
90.00427809448347	-0.00015885041236839465
91.00432562886661	-0.00013885843421926108
92.00437316324977	-0.00011592684410440644
93.00442069763292	-9.299525398955178e-05
94.00446823201607	-5.264739949288648e-05
95.00451576639922	-1.0605026661511736e-05
96.00456330078238	3.143734616986302e-05
97.00461083516551	3.0235152751135185e-06
98.00465836954866	-3.2488773131564816e-05
99.00470590393181	-6.80010615382427e-05
100.00475343831496	-2.919983241304831e-05
101.00480097269812	1.7346835628749247e-05
102.00484850708126	6.38935036705462e-05
103.00489604146442	4.79280552421653e-05
104.00494357584756	2.5228480903080277e-05
105.0049911102307	2.528906563995559e-06
106.00503864461386	2.1386892621268827e-06
107.00508617899702	4.230298404124233e-06
108.00513371338016	6.3219075461215565e-06
109.00518124776332	3.7069819166466735e-06
110.00522878214646	5.51796471183266e-07
111.00527631652962	-2.6033889742801836e-06
112.00532385091276	-2.4825432907109144e-05
113.0053713852959	-4.930414011647802e-05
114.00541891967906	-7.378284732584721e-05
115.00546645406222	-4.1523247625155754e-05
116.00551398844536	-2.3447438894303372e-06
117.00556152282851	3.68337598462956e-05
118.00560905721167	2.5800766907646937e-06
119.0056565915948	-4.0893466408227296e-05
120.00570412597794	-8.436700950721927e-05
121.00575166036111	-3.069302132845124e-05
122.00579919474426	3.553159413102283e-05
123.0058467291274	0.0001017562095904969
124.00589426351057	8.856387660203524e-05
125.00594179789371	6.482097970180969e-05
126.00598933227684	4.107808280158414e-05
127.00603686666001	2.397298579218555e-05
128.00608440104315	7.77416706802943e-06
129.0061319354263	-8.424651656126688e-06
130.00617946980947	1.1848774225898726e-05
131.0062270041926	3.723705329995753e-05
132.00627453857575	6.262533237401633e-05
133.0063220729589	7.241898738174304e-05
134.00636960734207	7.996747601801865e-05
135.0064171417252	8.751596465429427e-05
136.00646467610835	2.3193377232078968e-05
137.0065122104915	-5.1746433937796654e-05
138.00655974487464	-0.00012668624510767226
139.00660727925782	-8.924538158247874e-05
140.00665481364095	-3.477815763740905e-05
141.0067023480241	1.968906630766062e-05
142.00674988240723	-3.83625990983929e-05
143.00679741679042	-0.00011388971613298628
144.00684495117355	-0.00018941683316757769
145.00689248555668	-0.00019389573246898317
146.00694001993986	-0.00018706790130389582
147.006987554323	-0.00018024007013880866
148.00703508870615	-0.0001367568028739057
149.0070826230893	-8.72987908193178e-05
150.00713015747246	-3.784077876473119e-05
151.0071776918556	-1.7116577008985883e-05
152.00722522623875	-1.1874479184249647e-06
153.0072727606219	1.4741681172135536e-05
154.00732029500503	1.4664519597784347e-06
155.00736782938822	-1.6796493408010497e-05
156.00741536377134	-3.5059438775798936e-05
157.0074628981545	-6.930149873301275e-05
158.00751043253766	-0.00010633543857133798
159.00755796692079	-0.00014336937840966224
160.00760550130394	-0.00015061455658069246
161.0076530356871	-0.0001525370507353711
162.00770057007026	-0.00015445954489004969
163.00774810445338	-0.00013817331194682908
164.00779563883657	-0.00011856092510624354
165.0078431732197	-9.894853826565853e-05
166.00789070760283	-2.5111849145371636e-05
167.00793824198598	5.884756061990613e-05
168.00798577636914	0.00014280697038518612
169.0080333107523	8.57707716630371e-05
170.00808084513542	1.8433345080357008e-06
171.0081283795186	-8.208410264696792e-05
172.00817591390174	-6.848607169095028e-05
173.00822344828487	-3.5890747450582165e-05
174.00827098266805	-3.2954232102131863e-06
175.00831851705118	1.650947578244514e-05
176.00836605143434	3.3770483675876264e-05
177.0084135858175	5.103149156930784e-05
178.00846112020065	9.606350258184668e-08
179.00850865458378	-6.468430352532059e-05
180.00855618896693	-0.00012946467055322477
181.0086037233501	-0.00010117881528929732
182.00865125773322	-5.361248852193695e-05
183.0086987921164	-6.046161754575332e-06
184.00874632649953	-9.949017948186308e-07
185.0087938608827	-4.929284669464579e-06
186.00884139526585	-8.86366754411063e-06
187.00888892964898	-2.6854099180307105e-05
188.00893646403213	-4.78745037302818e-05
189.0089839984153	-6.889490828025707e-05
190.00903153279845	-7.739447618418258e-05
191.00907906718157	-8.314190549214724e-05
192.00912660156476	-8.888933480011205e-05
193.0091741359479	-5.076744573242815e-05
194.00922167033102	-2.8155197340104598e-06
195.00926920471417	4.51364062644072e-05
196.00931673909733	4.559878455087403e-05
197.0093642734805	3.5215680044293705e-05
198.00941180786361	2.483257553771337e-05
199.0094593422468	1.989934809325521e-06
200.00950687662993	-2.375213095107917e-05
201.00955441101308	-4.949419671148385e-05
202.00960194539624	-5.82797006962043e-05
203.00964947977937	-6.304532882074996e-05
204.00969701416253	-6.781095694529563e-05
205.00974454854568	-4.367973034795195e-05
206.00979208292884	-1.2571018324237014e-05
207.00983961731197	1.8537693699477922e-05
208.00988715169512	1.697633290373727e-05
209.00993468607828	7.381865539984549e-06
210.0099822204614	-2.21260182376817e-06
211.0100297548446	2.70585168666757e-05
212.01007728922772	6.605930297803319e-05
213.01012482361088	0.00010506008908939069
214.01017235799404	1.7233784265262324e-05
215.0102198923772	-0.00010291175527084918
216.01026742676032	-0.0002230572948069607
217.01031496114348	-0.00024757020415737435
218.01036249552664	-0.0002472808775830442
219.01041002990976	-0.00024699155100871414
220.01045756429292	-0.0001362714183758345
221.01050509867608	3.5915979803182264e-06
222.01055263305923	0.00014345461433646722
223.01060016744236	0.00014883036183854984
224.01064770182552	0.00011809796461311172
225.01069523620868	8.73655673876744e-05
226.0107427705918	3.0037603578166374e-05
227.010790304975	-3.455378374215334e-05
228.01083783935812	-9.914517106247137e-05
229.01088537374127	-0.00011423953690893642
230.01093290812443	-0.00011558563915389982
231.01098044250756	-0.0001169317413988632
232.01102797689072	-0.00013072942926259525
233.01107551127387	-0.00014804402274136
234.01112304565703	-0.00016535861622012427
235.01117058004016	-0.0001366641527737878
236.01121811442334	-9.475736449377571e-05
237.01126564880647	-5.2850576213764715e-05
238.0113131831896	-6.874397477650375e-05
239.01136071757279	-0.00010151065315209377
240.01140825195588	-0.00013427733152768205
241.01145578633907	-9.752949973613505e-05
242.01150332072223	-4.015560087860899e-05
243.01155085510536	1.7218297978914055e-05
244.0115983894885	4.747728269550784e-05
245.01164592387167	6.95599452488845e-05
246.0116934582548	9.164260780225995e-05
247.01174099263795	5.286704298949932e-05
248.01178852702114	-4.555895914632744e-06
249.01183606140424	-6.197883481876175e-05
250.01188359578742	-5.496274506179634e-05
251.01193113017058	-2.788635342423437e-05
252.01197866455368	-8.099617866738412e-07
253.01202619893687	1.8019192602527675e-05
254.01207373332002	3.424021164974792e-05
255.01212126770315	5.046123069696732e-05
256.0121688020863	8.658794571438932e-06
257.01221633646946	-5.1781799223171006e-05
258.0122638708526	-0.00011222239301777774
259.0123114052358	-9.555232532034528e-05
260.01235893961893	-5.372648443608578e-05
261.01240647400203	-1.1900643551828496e-05
262.0124540083852	-1.3281769782122506e-05
263.0125015427684	-2.8976480176499255e-05
264.0125490771515	-4.467119057087518e-05
265.01259661153466	-7.799980726523689e-05
266.0126441459178	-0.00011725990886736697
267.0126916803009	-0.00015652001046949498
268.01273921468413	-0.00011228274127342149
269.0127867490673	-3.953146527300024e-05
270.0128342834504	3.321981072741718e-05
271.01288181783355	2.4173409327281204e-05
272.0129293522167	-1.322922470925613e-05
273.01297688659986	-5.063185874579149e-05
274.013024420983	-8.410980737941882e-05
275.0130719553662	-0.00011620677616276769
276.0131194897493	-0.00014830374494611488
277.0131670241325	-0.00010005359168470604
278.01321455851564	-2.3110052727379514e-05
279.01326209289874	5.383348622994293e-05
280.0133096272819	5.6382262267845296e-05
281.01335716166506	3.196991119823232e-05
282.0134046960482	7.557560128620645e-06
283.01345223043137	-2.7649792772114634e-05
284.01349976481447	-6.682685756143456e-05
285.0135472991976	-0.00010600392235075656
286.01359483358084	-0.00011931967932853897
287.01364236796394	-0.0001229863801889783
288.0136899023471	-0.00012665308104941786
289.01373743673025	-0.00011510763908423407
290.01378497111335	-9.780406799918911e-05
291.01383250549657	-8.050049691414325e-05
292.0138800398797	-8.015693432620603e-05
293.0139275742628	-8.632565604087993e-05
294.013975108646	-9.249437775555416e-05
295.01402264302914	-4.4113969651824345e-05
296.0140701774123	2.5512187178342215e-05
297.01411771179545	9.513834400851245e-05
298.0141652461786	7.840822973574522e-05
299.0142127805617	2.7565371135976153e-05
300.0142603149449	-2.3277487463795617e-05
301.0143078493281	-5.934752150905891e-05
302.0143553837112	-8.949938490614917e-05
303.01440291809433	-0.00011965124830324102
304.0144504524775	-0.00012563648714712268
305.01449798686065	-0.00012180414161240052
306.0145455212438	-0.00011797179607767814
307.01459305562696	-8.372163967235737e-05
308.01464059001006	-3.6941636579943175e-05
309.0146881243932	9.838366512473494e-06
310.01473565877643	-4.0917802109230925e-05
311.01478319315953	-0.0001324099348812635
312.0148307275427	-0.00022390206765330087
313.01487826192584	-0.00019964679590925546
314.014925796309	-0.00012638157520973914
315.01497333069216	-5.311635451021897e-05
316.0150208650753	-2.8252611622802656e-05
317.0150683994584	-2.41647449732808e-05
318.01511593384157	-2.007687832375872e-05
319.0151634682248	5.642094778194531e-06
320.0152110026079	4.077291935981436e-05
321.01525853699104	7.590374394143605e-05
322.0153060713742	7.08178050793469e-05
323.01535360575735	4.7995374751999246e-05
324.0154011401405	2.5172944424650384e-05
325.01544867452367	-1.1430538021810313e-06
326.01549620890677	-2.902062936217713e-05
327.0155437432899	-5.689820492217471e-05
328.01559127767314	-8.064930155986983e-05
329.01563881205624	-0.00010253110315864207
330.0156863464394	-0.00012441290475741549
331.01573388082255	-0.00012554684166526234
332.01578141520565	-0.00011715618419525146
333.01582894958887	-0.00010876552672524015
334.01587648397197	-7.048684250983962e-05
335.0159240183551	-1.8304891513056557e-05
336.0159715527383	3.387705948372651e-05
337.01601908712144	9.757257408537073e-05
338.0160666215046	0.00016669494453771277
339.01611415588775	0.00023581731499005483
340.01616169027085	0.00023947031720021698
341.016209224654	0.0002118575839756454
342.0162567590372	0.00018424485075107383
343.0163042934203	0.00011479683377310495
344.0163518278035	2.5107491771301302e-05
345.01639936218663	-6.458185023050235e-05
346.01644689656973	-6.270914789148813e-05
347.01649443095295	-1.595655123430494e-05
348.0165419653361	3.0796045422878235e-05
349.0165894997192	6.186170313473174e-05
350.01663703410236	8.513821697044966e-05
351.0166845684856	0.00010841473080616758
352.0167321028687	0.00010491224323699771
353.01677963725183	8.79407122245124e-05
354.016827171635	7.096918121202708e-05
355.0168747060181	8.307327206834273e-05
356.0169222404013	0.00010999021012330638
357.01696977478446	0.00013690714817827005
358.01701730916756	6.98736398265175e-05
359.0170648435507	-4.563873289508528e-05
360.01711237793387	-0.00016115110561668806
361.017159912317	-0.00017921906063621962
362.0172074467002	-0.00014636188990724787
363.01725498108334	-0.00011350471917827614
364.01730251546644	-6.934452204126569e-05
365.01735004984965	-1.9202006561065354e-05
366.0173975842328	3.0940508919135e-05
367.0174451186159	2.2123254106146855e-05
368.01749265299907	-1.8295583715036888e-05
369.0175401873822	-5.87144215362206e-05
370.0175877217654	-4.411666691956927e-05
371.01763525614854	3.420792002965671e-07
372.0176827905317	4.480082532016242e-05
373.0177303249148	7.261693506700904e-05
374.01777785929795	9.128622991428537e-05
375.01782539368116	0.00010995552476156169
376.01787292806426	9.630188740686765e-05
377.0179204624474	6.466053357177255e-05
378.0179679968306	3.301917973667745e-05
379.01801553121373	2.100784825506994e-05
380.0180630655969	2.0057262408468725e-05
381.01811059998005	1.9106676561867507e-05
382.01815813436315	3.326942113994618e-05
383.0182056687463	5.605407493069947e-05
384.0182532031295	7.883872872145275e-05
385.0183007375126	7.890031204112218e-05
386.0183482718958	6.583772749186033e-05
387.0183958062789	5.277514294259915e-05
388.01844334066203	3.8095041804836726e-05
389.01849087504525	2.246914497278946e-05
390.01853840942834	6.843248140743023e-06
391.0185859438115	-1.4629437779406364e-05
392.01863347819466	-3.9563052534275447e-05
393.0186810125778	-6.449666728914321e-05
394.018728546961	-5.273008777619694e-05
395.01877608134413	-1.8972073602923914e-05
396.01882361572723	1.4785940570347322e-05
397.0188711501104	3.3068631501290295e-05
398.0189186844936	4.196449863978716e-05
399.0189662188767	5.0860365778283555e-05
400.01901375325986	1.5350020729524007e-05
401.019061287643	-4.742501958025905e-05
402.01910882202617	-0.00011020005989003879
403.0191563564093	-0.00010074481336940972
404.0192038907925	-4.6400668981213886e-05
405.0192514251756	7.943475406979073e-06
406.01929895955874	4.7839443973215966e-05
407.01934649394195	7.86471584553971e-05
408.01939402832505	0.0001094548729375766
409.0194415627082	0.00010615095362218364
410.01948909709137	8.112985581653277e-05
411.01953663147447	5.6108758010883234e-05
412.0195841658577	8.38081980230047e-05
413.01963170024084	0.0001454780009039894
414.01967923462394	0.00020714780378497085
415.0197267690071	0.00016366425269917476
416.01977430339025	5.160828975243721e-05
417.0198218377734	-6.044767319429444e-05
418.01986937215656	-0.00010061855334755547
419.0199169065397	-9.334798869148785e-05
420.0199644409228	-8.607742403542062e-05
421.02001197530603	-1.7164794909258402e-05
422.0200595096892	9.291741558356052e-05
423.0201070440723	0.00020299962607637356
424.02015457845545	0.00020730007130354095
425.0202021128386	0.0001401051400809588
426.02024964722176	7.291020885838022e-05
427.0202971816049	1.994913576146229e-05
428.0203447159881	-2.3276717005570234e-05
429.0203922503712	-6.650256977260047e-05
430.0204397847544	-8.106545635212423e-05
431.02048731913754	-7.579075679268316e-05
432.02053485352064	-7.051605723324237e-05
433.0205823879038	-7.503482207615745e-05
434.02062992228696	-8.641221920997614e-05
435.0206774566701	-9.778961634379422e-05
436.02072499105327	-0.00010123829902915342
437.02077252543637	-9.906839934398088e-05
438.0208200598195	-9.689849965880824e-05
439.0208675942027	-9.462379797712584e-05
440.02091512858584	-9.227395026364679e-05
441.020962662969	-8.992410255016762e-05
442.02101019735215	-0.00010099615174549543
443.02105773173525	-0.00012180582526829301
444.02110526611847	-0.0001426154987910917
445.0211528005016	-0.00010000901538299536
446.0212003348847	-1.0851197169801822e-05
447.0212478692679	7.83066210433964e-05
448.02129540365104	0.00010736017892059063
449.0213429380342	9.177401973498148e-05
450.02139047241735	7.618786054937152e-05
451.0214380068005	7.42682633729461e-05
452.0214855411836	8.261819787061067e-05
453.02153307556677	9.096813236827566e-05
454.02158060995	5.3558614975688955e-05
455.0216281443331	-1.8639663218620633e-05
456.02167567871624	-9.083794141293406e-05
457.0217232130994	-0.00010850855228563888
458.02177074748255	-8.423864334564243e-05
459.0218182818657	-5.996873440564468e-05
460.02186581624886	-3.33053276324648e-05
461.02191335063196	-4.779400641233412e-06
462.0219608850151	2.3746526349999497e-05
463.02200841939833	1.85343510682081e-05
464.02205595378143	-1.3238086310244031e-05
465.0221034881646	-4.5010523688697846e-05
466.02215102254775	-5.163743085979306e-05
467.0221985569309	-3.8237642796606666e-05
468.02224609131406	-2.4837854733419563e-05
469.0222936256972	-1.8395119858570113e-05
470.0223411600803	-1.7557751174060963e-05
471.0223886944635	-1.6720382489551766e-05
472.0224362288467	-5.058538191726058e-07
473.0224837632298	2.8242358025150666e-05
474.02253129761294	5.6990569869475456e-05
475.0225788319961	6.42035371763388e-05
476.0226263663792	5.3659472091126034e-05
477.0226739007624	4.311540700591269e-05
478.02272143514557	5.319956273707246e-05
479.0227689695287	8.049030732926059e-05
480.02281650391177	0.00010778105192144582
481.022864038295	0.00011200491314807093
482.02291157267814	9.67649071242394e-05
483.0229591070613	8.152490110040786e-05
484.02300664144445	3.015409633086224e-05
485.0230541758276	-5.205711503937237e-05
486.0231017102107	-0.00013426832640959824
487.02314924459387	-0.00012327683320101238
488.023196778977	-3.180888852060699e-05
489.0232443133602	5.9659056159798396e-05
490.02329184774334	6.208859954609751e-05
491.02333938212655	-1.3251699129434301e-05
492.0233869165096	-8.85919978049581e-05
493.02343445089275	-0.00010975412441731604
494.0234819852759	-8.304796296298155e-05
495.02352951965906	-5.634180150864706e-05
496.0235770540423	-5.5411415616446364e-05
497.02362458842543	-7.751779150702486e-05
498.0236721228085	-9.962416739760104e-05
499.02371965719163	-5.124666769263792e-05
500.02376719157485	6.0851804862867974e-05
501.023814725958	0.0001729502774183739
502.02386226034116	0.00021833393442920317
503.0239097947243	0.00020270844291727315
504.02395732910736	0.00018708295140534482
505.0240048634906	0.00012629398772455585
506.02405239787373	2.372800001200154e-05
507.0240999322569	-7.883798770055279e-05
508.02414746664004	-7.746641385395997e-05
509.0241950010232	2.1157034770413122e-05
510.0242425354063	0.0001197804833947758
511.02429006978946	0.00013997787250913995
512.0243376041726	8.594871744791573e-05
513.0243851385558	3.191956238669151e-05
514.0244326729389	1.0369948401966985e-05
515.024480207322	1.991461783379676e-05
516.0245277417052	2.9459287265627552e-05
517.0245752760884	5.570585967287658e-06
518.0246228104716	-5.069398287284999e-05
519.0246703448547	-0.00010695855171298765
520.0247178792379	-0.0001276261356584112
521.0247654136209	-0.0001134259528012518
522.0248129480041	-9.92257699440909e-05
523.0248604823872	-7.432128362265864e-05
524.0249080167704	-3.881111995175321e-05
525.0249555511535	-3.3009562808477864e-06
526.0250030855368	2.7928536753056482e-05
527.0250506199199	5.486799683530685e-05
528.025098154303	8.180745691756006e-05
529.0251456886862	8.383826550463269e-05
530.0251932230693	6.061869462497506e-05
531.0252407574525	3.7399123745317425e-05
532.0252882918356	9.61106452378889e-06
533.0253358262187	-2.286145410149655e-05
534.0253833606018	-5.5333972726785425e-05
535.0254308949851	-8.308236803962986e-05
536.0254784293683	-0.00010593096550486818
537.0255259637514	-0.0001287795629701065
538.0255734981346	-0.00013669171690683154
539.0256210325176	-0.00012893364861557585
540.0256685669008	-0.00012117558032431935
541.0257161012839	-0.00012729506200619467
542.0257636356671	-0.00014814150465246924
543.0258111700502	-0.00016898794729874384
544.0258587044334	-0.00014556455024260874
545.0259062388166	-7.462050477683257e-05
546.0259537731997	-3.6764593110488676e-06
547.0260013075829	3.866010140583971e-05
548.026048841966	4.9934607818132055e-05
549.0260963763492	6.12091142304244e-05
550.0261439107323	7.987480474251125e-05
551.0261914451154	0.00010665838141913802
552.0262389794985	0.00013344195809576764
553.0262865138817	0.00013386763768715308
554.026334048265	0.00010500996390821839
555.0263815826481	7.615229012928369e-05
556.0264291170313	4.257581527234848e-05
557.0264766514143	3.6962889848391966e-06
558.0265241857975	-3.518323730267419e-05
559.0265717201806	-3.370119490383721e-05
560.0266192545638	1.366362097356989e-05
561.026666788947	6.102843685097698e-05
562.0267143233301	7.718418316512904e-05
563.0267618577133	5.7451572922881475e-05
564.0268093920964	3.771896268063182e-05
565.0268569264796	1.3080604384875085e-05
566.0269044608627	-1.7264297232668623e-05
567.0269519952459	-4.7609198850212336e-05
568.0269995296289	-5.7738552214048795e-05
569.0270470640121	-4.408018271259938e-05
570.0270945983953	-3.042181321114996e-05
571.0271421327784	4.873741565570097e-06
572.0271896671617	6.59249308933087e-05
573.0272372015448	0.00012697612022104728
574.0272847359279	0.0001406005145118741
575.027332270311	9.711592562723759e-05
576.0273798046942	5.363133674260105e-05
577.0274273390773	4.32078913250652e-05
578.0274748734605	7.305735831463504e-05
579.0275224078437	0.00010290682530420488
580.0275699422267	9.201245046125137e-05
581.02761747661	3.090956230383685e-05
582.0276650109931	-3.0193325853577686e-05
583.0277125453763	-4.074496781798461e-05
584.0277600797594	1.1722681487483125e-05
585.0278076141426	6.419033079295086e-05
586.0278551485256	7.686263711025732e-05
587.0279026829088	3.934617272117235e-05
588.027950217292	1.8297083320873865e-06
589.0279977516751	-3.7038272162474815e-06
590.0280452860583	3.156938101976997e-05
591.0280928204415	6.684258925578742e-05
592.0281403548246	0.00010475747436047035
593.0281878892077	0.0001460822458161045
594.0282354235909	0.0001874070172717386
595.028282957974	0.00016259091538372265
596.0283304923572	5.140060251973137e-05
597.0283780267404	-5.9789710344259914e-05
598.0284255611234	-0.00012147388395502109
599.0284730955066	-0.00011774943573470956
600.0285206298898	-0.00011402498751439804
601.028568164273	-0.00010620714871815127
602.0286156986562	-9.291752430176539e-05
603.0286632330393	-7.962789988537949e-05
604.0287107674224	-7.972207647859796e-05
605.0287583018055	-9.791730656359282e-05
606.0288058361887	-0.00011611253664858767
607.0288533705718	-0.00013235524428365558
608.028900904955	-0.00014592612806569658
609.0289484393381	-0.0001594970118477376
610.0289959737213	-0.00016170301458401983
611.0290435081045	-0.00014817377723446047
612.0290910424876	-0.00013464453988490114
613.0291385768708	-0.00012702745045585785
614.0291861112539	-0.00012769283591054887
615.029233645637	-0.0001283582213652398
616.0292811800201	-0.00012547398546747417
617.0293287144033	-0.00011755806663441848
618.0293762487864	-0.00010964214780136279
619.0294237831697	-8.031039019666447e-05
620.0294713175529	-2.0260616659674983e-05
621.0295188519359	3.9789156877308156e-05
622.0295663863191	8.36074497216157e-05
623.0296139207022	0.00010386690444389475
624.0296614550854	0.00012412635916617376
625.0297089894685	0.00014835379763094515
626.0297565238517	0.00017840916822294884
627.0298040582347	0.0002084645388149494
628.029851592618	0.00019437389228303532
629.0298991270012	0.00011466923010656128
630.0299466613843	3.4964567930087256e-05
631.0299941957675	-2.094436734302297e-05
632.0300417301506	-4.106207643725765e-05
633.0300892645337	-6.117978553149017e-05
634.0301367989168	-6.949762265771498e-05
635.0301843333	-5.9854074085281434e-05
636.0302318676831	-5.021052551284789e-05
637.0302794020664	-3.615215808974544e-05
638.0303269364496	-1.529278366175496e-05
639.0303744708326	5.566590766233311e-06
640.0304220052158	3.717462145349207e-05
641.0304695395989	8.554078261727693e-05
642.0305170739821	0.0001339069437810618
643.0305646083652	0.00014794278082551845
644.0306121427484	0.0001078067198319321
645.0306596771314	6.767065883835001e-05
646.0307072115147	4.921753994725754e-05
647.0307547458979	6.539448110655239e-05
648.030802280281	8.157142226584722e-05
649.0308498146642	6.885775368390569e-05
650.0308973490473	9.441039963103256e-06
651.0309448834304	-4.997567375769288e-05
652.0309924178135	-8.665472251610016e-05
653.0310399521967	-8.612864123139642e-05
654.0310874865798	-8.560255994669268e-05
655.031135020963	-6.114622154795059e-05
656.0311825553463	2.9459757037210045e-06
657.0312300897293	6.703817295538579e-05
658.0312776241125	0.0001137952089219134
659.0313251584956	0.00013148735570026445
660.0313726928788	0.00014917950247861548
661.031420227262	0.00011872517198541597
662.0314677616451	6.552117102174046e-06
663.0315152960281	-0.00010562093778105601
664.0315628304113	-0.00014496572432913177
665.0316103647946	-5.9172225425841116e-05
666.0316578991777	2.6621273477449553e-05
667.0317054335609	6.265073418146022e-05
668.0317529679439	1.2112401467113221e-05
669.0318005023271	-3.842593124723913e-05
670.0318480367102	-7.43090953870025e-05
671.0318955710934	-8.438155124973065e-05
672.0319431054766	-9.44540071124588e-05
673.0319906398597	-8.311520800592986e-05
674.0320381742429	-3.359623038796073e-05
675.032085708626	1.5922747230013628e-05
676.0321332430092	3.6721557527304695e-05
677.0321807773923	5.665636059887637e-06
678.0322283117755	-2.539028540752941e-05
679.0322758461587	-2.7350535132448524e-05
680.0323233805417	2.388225344460713e-05
681.0323709149249	7.51150420216682e-05
682.032418449308	8.460014747093097e-05
683.0324659836912	1.6798744506846365e-05
684.0325135180744	-5.100265845723824e-05
685.0325610524576	-9.035108411653964e-05
686.0326085868406	-7.635811288476983e-05
687.0326561212238	-6.236514165299857e-05
688.032703655607	-2.82342364302574e-05
689.0327511899901	4.412963095652917e-05
690.0327987243733	0.00011649349834331575
691.0328462587564	0.00015236907913496634
692.0328937931395	0.00011808549007493267
693.0329413275227	8.380190101489536e-05
694.0329888619059	6.886423432606438e-05
695.033036396289	9.160132749275478e-05
696.0330839306722	0.00011433842065944516
697.0331314650554	0.0001301700333606611
698.0331789994384	0.00013238068466487818
699.0332265338216	0.0001345913359690955
700.0332740682047	0.00011361658850366127
701.0333216025879	4.631799970292591e-05
702.0333691369711	-2.0980589097809453e-05
703.0334166713543	-5.854379933476538e-05
704.0334642057373	-3.592543622112222e-05
705.0335117401205	-1.3307073107476661e-05
706.0335592745037	5.603844820572054e-06
707.0336068088868	1.6913435452920838e-05
708.03365434327	2.8223026085269623e-05
709.0337018776531	3.091779107938154e-05
710.0337494120362	1.57184087181135e-05
711.0337969464194	5.190263568438487e-07
712.0338444808026	-2.272856950599505e-05
713.0338920151858	-6.291328971770966e-05
714.0339395495689	-0.00010309800992942426
