#easy_tsv
#k: 0.03 
#R: 3400.0 
#displacement [nm] 	 #force [nN] 
199.0094593422468	-9.707122557279762e-05
200.00950687662993	7.3859158062925015e-06
201.00955441101308	0.00011184305718538264
202.00960194539624	5.0292586528228416e-05
203.00964947977937	-5.061314972213297e-05
204.00969701416253	-0.00015151888597249435
205.00974454854568	-0.00012595119509929223
206.00979208292884	-6.984500780248112e-05
207.00983961731197	-1.3738820505669973e-05
208.00988715169512	9.280371939435069e-05
209.00993468607828	0.00021174784154986064
210.0099822204614	0.00033069196370537064
211.0100297548446	0.0002811905356934766
212.01007728922772	0.00018952020331008154
213.01012482361088	9.784987092668646e-05
214.01017235799404	5.418304629603595e-05
215.0102198923772	2.2748912824792015e-05
216.01026742676032	-8.685220646451924e-06
217.01031496114348	-2.4263412470661418e-05
218.01036249552664	-3.572938020592633e-05
219.01041002990976	-4.719534794119124e-05
220.01045756429292	-4.271560415418627e-05
221.01050509867608	-3.402775908308896e-05
222.01055263305923	-2.5339914011991885e-05
223.01060016744236	-2.0523390223621282e-05
224.01064770182552	-1.674626763920468e-05
225.01069523620868	-1.2969145054788182e-05
226.0107427705918	7.3527135029306995e-06
227.010790304975	3.2193047870096025e-05
228.01083783935812	5.703338223726069e-05
229.01088537374127	4.255733304269331e-05
230.01093290812443	1.7160788251234083e-05
231.01098044250756	-8.235756540224474e-06
232.01102797689072	-2.6983147146772637e-05
233.01107551127387	-4.385250804657626e-05
234.01112304565703	-6.072186894637943e-05
235.01117058004016	-4.935688816161128e-05
236.01121811442334	-2.988391041422725e-05
237.01126564880647	-1.0410932666843737e-05
238.0113131831896	-4.2536587467135346e-07
239.01136071757279	6.790594995944299e-06
240.01140825195588	1.4006555866559572e-05
241.01145578633907	3.165324462733751e-05
242.01150332072223	5.239489719483986e-05
243.01155085510536	7.313654976234112e-05
244.0115983894885	6.18378583926068e-05
245.01164592387167	4.087761423721721e-05
246.0116934582548	1.9917370081828717e-05
247.01174099263795	1.3443261093502932e-05
248.01178852702114	1.1407802280990752e-05
249.01183606140424	9.372343468478681e-06
250.01188359578742	4.081916874633087e-05
251.01193113017058	8.26892536613988e-05
252.01197866455368	0.0001245593385764645
253.01202619893687	6.839607986368835e-05
254.01207373332002	-1.876958856625759e-05
255.01212126770315	-0.00010593525699619892
256.0121688020863	-7.790120692003509e-05
257.01221633646946	-1.2862974473857931e-05
258.0122638708526	5.21752579723158e-05
259.0123114052358	9.729504063572196e-05
260.01235893961893	0.00013591683721946905
261.01240647400203	0.0001745386338032141
262.0124540083852	0.00015722089635684285
263.0125015427684	0.00012137153584336748
264.0125490771515	8.5522175329894e-05
265.01259661153466	7.654235475996704e-05
266.0126441459178	7.660059234587663e-05
267.0126916803009	7.665882993178623e-05
268.01273921468413	6.144468892935056e-05
269.0127867490673	4.101509380154951e-05
270.0128342834504	2.0585498673749545e-05
271.01288181783355	-2.5393729970353155e-05
272.0129293522167	-8.023007259111884e-05
273.01297688659986	-0.00013506641521188163
274.013024420983	-0.00011829901243513381
275.0130719553662	-7.633638521437931e-05
276.0131194897493	-3.437375799362704e-05
277.0131670241325	-4.8973341779900734e-05
278.01321455851564	-8.377229668160113e-05
279.01326209289874	-0.00011857125158329968
280.0133096272819	-0.00010600616272435797
281.01335716166506	-7.627604834420214e-05
282.0134046960482	-4.654593396404789e-05
283.01345223043137	-6.464695321091713e-05
284.01349976481447	-0.00010033720706600502
285.0135472991976	-0.0001360274609210948
286.01359483358084	-0.00011000578548309702
287.01364236796394	-6.095890678787153e-05
288.0136899023471	-1.1912028092643457e-05
289.01373743673025	-1.7935574278692604e-05
290.01378497111335	-4.480448201485225e-05
291.01383250549657	-7.167338975101331e-05
292.0138800398797	-7.02455316089322e-05
293.0139275742628	-5.795231427349036e-05
294.013975108646	-4.565909693804785e-05
295.01402264302914	-4.144047278331055e-05
296.0140701774123	-4.036673431889671e-05
297.01411771179545	-3.92929958544828e-05
298.0141652461786	-4.66435626625482e-05
299.0142127805617	-5.7321926840999344e-05
300.0142603149449	-6.800029101945105e-05
301.0143078493281	-8.404351902227374e-05
302.0143553837112	-0.00010223597579984182
303.01440291809433	-0.00012042843257741087
304.0144504524775	-7.816370153410051e-05
305.01449798686065	-1.133850523352415e-05
306.0145455212438	5.548669106705575e-05
307.01459305562696	5.2643929379747515e-05
308.01464059001006	2.1103217129698743e-05
309.0146881243932	-1.0437495120351694e-05
310.01473565877643	-4.212086223994406e-05
311.01478319315953	-7.386380913952203e-05
312.0148307275427	-0.00010560675603910169
313.01487826192584	-0.00010298146232243569
314.014925796309	-8.580391384607416e-05
315.01497333069216	-6.862636536971173e-05
316.0150208650753	-5.881445128282094e-05
317.0150683994584	-5.216416604295245e-05
318.01511593384157	-4.551388080308362e-05
319.0151634682248	-2.698242882427924e-05
320.0152110026079	-3.2813949288992164e-06
321.01525853699104	2.0419638966482056e-05
322.0153060713742	1.1138324267956744e-05
323.01535360575735	-1.2688943268339164e-05
324.0154011401405	-3.651621080463632e-05
325.01544867452367	-2.895506274503099e-05
326.01549620890677	-7.363719844839812e-06
327.0155437432899	1.4227623055352512e-05
328.01559127767314	4.099082461619886e-05
329.01563881205624	7.009687825950881e-05
330.0156863464394	9.920293190282031e-05
331.01573388082255	9.058585397794817e-05
332.01578141520565	6.465145052575912e-05
333.01582894958887	3.871704707356869e-05
334.01587648397197	3.1903316816313866e-06
335.0159240183551	-3.679852077558307e-05
336.0159715527383	-7.678737323279753e-05
337.01601908712144	-7.514585977049224e-05
338.0160666215046	-5.388209879122833e-05
339.01611415588775	-3.261833781196443e-05
340.01616169027085	-3.824559100597517e-05
341.016209224654	-5.6714992479211776e-05
342.0162567590372	-7.518439395244839e-05
343.0163042934203	-7.841598075355946e-05
344.0163518278035	-7.42749975190649e-05
345.01639936218663	-7.013401428457033e-05
346.01644689656973	-8.890351293589294e-05
347.01649443095295	-0.00011890277402007069
348.0165419653361	-0.00014890203510424844
349.0165894997192	-0.0001228114803060229
350.01663703410236	-6.88702627738651e-05
351.0166845684856	-1.4929045241707291e-05
352.0167321028687	-1.580856027753763e-05
353.01677963725183	-4.4261277815901315e-05
354.016827171635	-7.2713995354265e-05
355.0168747060181	-0.00010150665888952572
356.0169222404013	-0.00013047251108883694
357.01696977478446	-0.00015943836328814813
358.01701730916756	-0.00010557366131388446
359.0170648435507	-8.968010732769113e-06
360.01711237793387	8.763763984834624e-05
361.017159912317	0.00011495755983657036
362.0172074467002	0.00010606827845414694
363.01725498108334	9.717899707172351e-05
364.01730251546644	5.775440875655538e-05
365.01735004984965	2.168491591557811e-06
366.0173975842328	-5.341742557343974e-05
367.0174451186159	-7.170158527249668e-05
368.01749265299907	-6.999254318244197e-05
369.0175401873822	-6.828350109238724e-05
370.0175877217654	-3.5842139644772444e-05
371.01763525614854	1.3279599240743824e-05
372.0176827905317	6.240133812626008e-05
373.0177303249148	5.7538043778871686e-05
374.01777785929795	2.3004503969100462e-05
375.01782539368116	-1.1529035840670757e-05
376.01787292806426	-5.910038283247004e-05
377.0179204624474	-0.00011392727142090308
378.0179679968306	-0.00016875416000933615
379.01801553121373	-0.00013994896293477904
380.0180630655969	-6.402037446585732e-05
381.01811059998005	1.1908214003064418e-05
382.01815813436315	9.257070250975694e-06
383.0182056687463	-3.822253275714724e-05
384.0182532031295	-8.570213576527016e-05
385.0183007375126	-6.567051877134279e-05
386.0183482718958	-6.646434387464281e-06
387.0183958062789	5.2377649996411096e-05
388.01844334066203	6.302385042696754e-05
389.01849087504525	4.538249283990965e-05
390.01853840942834	2.7741135252852684e-05
391.0185859438115	4.60459522889649e-05
392.01863347819466	8.562862805686554e-05
393.0186810125778	0.00012521130382476406
394.018728546961	0.00010458833422617856
395.01877608134413	4.788902926549426e-05
396.01882361572723	-8.810275695187064e-06
397.0188711501104	-1.4757222112930529e-05
398.0189186844936	1.0080548481925352e-05
399.0189662188767	3.4918319076779924e-05
400.01901375325986	4.796789876787455e-06
401.019061287643	-5.9068859500511925e-05
402.01910882202617	-0.00012293450887780795
403.0191563564093	-0.00011905532856467924
404.0192038907925	-7.307482380064247e-05
405.0192514251756	-2.7094319036608145e-05
406.01929895955874	-1.855431903528251e-05
407.01934649394195	-3.3565307374067084e-05
408.01939402832505	-4.857629571285086e-05
409.0194415627082	-3.499279034449715e-05
410.01948909709137	-3.2045948296210212e-06
411.01953663147447	2.8583600685253427e-05
412.0195841658577	3.529832297821712e-05
413.01963170024084	2.5857007814295065e-05
414.01967923462394	1.6415692650373507e-05
415.0197267690071	1.8531972347342314e-05
416.01977430339025	2.8185169555979634e-05
417.0198218377734	3.7838366764616445e-05
418.01986937215656	1.4195327251622655e-05
419.0199169065397	-3.1421973337564155e-05
420.0199644409228	-7.703927392674857e-05
421.02001197530603	-7.620403874955525e-05
422.0200595096892	-4.434402418896983e-05
423.0201070440723	-1.2484009628386104e-05
424.02015457845545	-3.922435845932163e-05
425.0202021128386	-0.0001055712976156063
426.02024964722176	-0.00017191823677188746
427.0202971816049	-0.00017218764265138428
428.0203447159881	-0.00012726344468674792
429.0203922503712	-8.233924672211392e-05
430.0204397847544	-4.9136220364168894e-05
431.02048731913754	-2.404539530026373e-05
432.02053485352064	1.0454297636401151e-06
433.0205823879038	3.2239704956619742e-06
434.02062992228696	-1.0643591226031368e-05
435.0206774566701	-2.451115294772398e-05
436.02072499105327	-2.4165811798567567e-05
437.02077252543637	-1.3748678302324015e-05
438.0208200598195	-3.3315448060799086e-06
439.0208675942027	-2.1906128366692054e-06
440.02091512858584	-7.700982923548515e-06
441.020962662969	-1.3211353010428117e-05
442.02101019735215	3.2662212080062443e-06
443.02105773173525	3.569611146889096e-05
444.02110526611847	6.812600172977739e-05
445.0211528005016	7.478033174038416e-05
446.0212003348847	6.251382527855493e-05
447.0212478692679	5.024731881672506e-05
448.02129540365104	5.639096858307742e-05
449.0213429380342	7.620792803685836e-05
450.02139047241735	9.602488749064035e-05
451.0214380068005	7.818148999640578e-05
452.0214855411836	3.203878589709708e-05
453.02153307556677	-1.4103918202214068e-05
454.02158060995	-1.3300905923262027e-05
455.0216281443331	2.3192728299020932e-05
456.02167567871624	5.9686362521305825e-05
457.0217232130994	4.2260410012035844e-05
458.02177074748255	-1.663835082899956e-05
459.0218182818657	-7.553711167003808e-05
460.02186581624886	-6.33856038376573e-05
461.02191335063196	4.0542606699419e-06
462.0219608850151	7.149412517754467e-05
463.02200841939833	0.00010127802472921674
464.02205595378143	0.00010141733162897963
465.0221034881646	0.00010155663852874254
466.02215102254775	3.696792933298905e-05
467.0221985569309	-7.917221826055665e-05
468.02224609131406	-0.00019531236585410849
469.0222936256972	-0.00017500256142162358
470.0223411600803	-4.4753688384288025e-05
471.0223886944635	8.549518465305445e-05
472.0224362288467	0.00011759889336986594
473.0224837632298	6.970601001254385e-05
474.02253129761294	2.181312665521925e-05
475.0225788319961	2.875085606390154e-05
476.0226263663792	8.089954025276622e-05
477.0226739007624	0.00013304822444163363
478.02272143514557	0.00011445603394515017
479.0227689695287	3.685685698989108e-05
480.02281650391177	-4.074231996535984e-05
481.022864038295	-4.993429032891428e-05
482.02291157267814	-1.404167639218409e-06
483.0229591070613	4.7125955050477464e-05
484.02300664144445	8.893510977365082e-05
485.0230541758276	0.00012500740309233203
486.0231017102107	0.0001610796964110094
487.02314924459387	0.00012678746330645153
488.023196778977	3.173854485003787e-05
489.0232443133602	-6.331037360637575e-05
490.02329184774334	-8.182390907688554e-05
491.02333938212655	-3.34882585731916e-05
492.0233869165096	1.4847391930497224e-05
493.02343445089275	5.038148945245559e-05
494.0234819852759	7.460497233949776e-05
495.02352951965906	9.882845522653993e-05
496.0235770540423	0.00011523218271707041
497.02362458842543	0.00012464710624960547
498.0236721228085	0.00013406202978213951
499.02371965719163	0.00010849337534127261
500.02376719157485	5.1297804766426825e-05
501.023814725958	-5.897765808418948e-06
502.02386226034116	-3.5086026340779556e-05
503.0239097947243	-3.866225266222809e-05
504.02395732910736	-4.223847898367624e-05
505.0240048634906	-5.1606738619659e-05
506.02405239787373	-6.633273324265475e-05
507.0240999322569	-8.10587278656505e-05
508.02414746664004	-0.0001048899474902246
509.0241950010232	-0.00013724070700388014
510.0242425354063	-0.00016959146651753226
511.02429006978946	-0.0001575270901727386
512.0243376041726	-0.00010342589514217121
513.0243851385558	-4.932470011160382e-05
514.0244326729389	-8.275911415890021e-06
515.024480207322	2.0277158178123515e-05
516.0245277417052	4.8830227772140076e-05
517.0245752760884	5.736514477748614e-05
518.0246228104716	4.651508675674442e-05
519.0246703448547	3.5665028736002705e-05
520.0247178792379	3.735926665887992e-05
521.0247654136209	5.134082573994905e-05
522.0248129480041	6.532238482101966e-05
523.0248604823872	5.5796248969632656e-05
524.0249080167704	2.2979010757811845e-05
525.0249555511535	-9.83822745400896e-06
526.0250030855368	-4.727555089753184e-05
527.0250506199199	-8.934306422581176e-05
528.025098154303	-0.00013141057755409617
529.0251456886862	-0.00012387275290669724
530.0251932230693	-6.604904234115638e-05
531.0252407574525	-8.225331775615509e-06
532.0252882918356	3.310680355976406e-05
533.0253358262187	5.752872508071484e-05
534.0253833606018	8.195064660166819e-05
535.0254308949851	9.306571548956601e-05
536.0254784293683	9.037909386737432e-05
537.0255259637514	8.769247224518263e-05
538.0255734981346	8.053924111059515e-05
539.0256210325176	6.86999705228256e-05
540.0256685669008	5.686069993505481e-05
541.0257161012839	2.165180106135649e-05
542.0257636356671	-3.8357124055137316e-05
543.0258111700502	-9.836604917163112e-05
544.0258587044334	-7.567680268302896e-05
545.0259062388166	3.578328109306659e-05
546.0259537731997	0.00014724336486917394
547.0260013075829	0.00014674904654433577
548.026048841966	2.4694453059952664e-05
549.0260963763492	-9.736014042443041e-05
550.0261439107323	-0.00013401129923569
551.0261914451154	-7.686214792389179e-05
552.0262389794985	-1.9712996612087517e-05
553.0262865138817	1.1666905994073593e-05
554.026334048265	1.4417437543259758e-05
555.0263815826481	1.716796909244592e-05
556.0264291170313	4.220880698615921e-06
557.0264766514143	-2.6367401828945745e-05
558.0265241857975	-5.6955684356510655e-05
559.0265717201806	-6.131823413485453e-05
560.0266192545638	-3.5867538437212555e-05
561.026666788947	-1.0416842739570587e-05
562.0267143233301	-2.8284516651971394e-05
563.0267618577133	-9.596543766730319e-05
564.0268093920964	-0.00016364635868264217
565.0268569264796	-0.00017084241643672269
566.0269044608627	-0.00010768029665129824
567.0269519952459	-4.451817686587382e-05
568.0269995296289	-3.90411159871061e-06
569.0270470640121	1.0177560616324697e-05
570.0270945983953	2.4259232831360006e-05
571.0271421327784	1.8852727081535182e-05
572.0271896671617	-9.751361133038935e-06
573.0272372015448	-3.835544934761306e-05
574.0272847359279	-6.174360038449338e-05
575.027332270311	-7.885097979653354e-05
576.0273798046942	-9.595835920857371e-05
577.0274273390773	-5.1729050091245265e-05
578.0274748734605	6.721658234210225e-05
579.0275224078437	0.00018616221477544978
580.0275699422267	0.00022220954231677063
581.02761747661	0.00015610153894880593
582.0276650109931	8.999353558084122e-05
583.0277125453763	3.429158655106804e-05
584.0277600797594	-8.437741253803554e-06
585.0278076141426	-5.116706905867515e-05
586.0278551485256	-6.603029491656768e-05
587.0279026829088	-4.574957437063443e-05
588.027950217292	-2.5468853824701182e-05
589.0279977516751	-1.90470948273194e-05
590.0280452860583	-3.0307865652170947e-05
591.0280928204415	-4.15686364770225e-05
592.0281403548246	-4.831295078723627e-05
593.0281878892077	-4.9227406189815285e-05
594.0282354235909	-5.01418615923943e-05
595.028282957974	-2.8603651577105134e-05
596.0283304923572	2.2255780879558372e-05
597.0283780267404	7.311521333622188e-05
598.0284255611234	7.148739487914177e-05
599.0284730955066	5.122429850981486e-07
600.0285206298898	-7.046290890894547e-05
601.028568164273	-9.64651066662146e-05
602.0286156986562	-6.235030381585061e-05
603.0286632330393	-2.8235500965486626e-05
604.0287107674224	-2.3704049152532175e-05
605.0287583018055	-5.918289181495584e-05
606.0288058361887	-9.466173447737952e-05
607.0288533705718	-0.00010085800427014468
608.028900904955	-6.698411933865709e-05
609.0289484393381	-3.311023440716949e-05
610.0289959737213	-2.6034608066323095e-05
611.0290435081045	-5.6062496589238974e-05
612.0290910424876	-8.609038511215485e-05
613.0291385768708	-0.00011108067451406617
614.0291861112539	-0.00012901366616988182
615.029233645637	-0.0001469466578256956
616.0292811800201	-0.00013887852747784674
617.0293287144033	-9.395311324148142e-05
618.0293762487864	-4.902769900511611e-05
619.0294237831697	-3.74196209264454e-05
620.0294713175529	-7.360058692055397e-05
621.0295188519359	-0.0001097815529146587
622.0295663863191	-0.00010643299005436237
623.0296139207022	-4.5710131592011154e-05
624.0296614550854	1.5012726870340069e-05
625.0297089894685	3.637799295288776e-05
626.0297565238517	-6.276839972196313e-08
627.0298040582347	-3.650352975232783e-05
628.029851592618	-3.392447296734958e-05
629.0298991270012	2.664955424816549e-05
630.0299466613843	8.722358146368056e-05
631.0299941957675	0.00010120616893501698
632.0300417301506	4.5110428282339775e-05
633.0300892645337	-1.0985312370331494e-05
634.0301367989168	-5.489876270904144e-05
635.0301843333	-8.026872243909017e-05
636.0302318676831	-0.00010563868216913889
637.0302794020664	-0.00011435337240916538
638.0303269364496	-9.741070086349206e-05
639.0303744708326	-8.046802931782053e-05
640.0304220052158	-5.402008083961347e-05
641.0304695395989	-1.2752543083578033e-05
642.0305170739821	2.851499467245739e-05
643.0305646083652	1.8315318070540965e-05
644.0306121427484	-7.30975937694128e-05
645.0306596771314	-0.00016451050560935685
646.0307072115147	-0.00021496676565816044
647.0307547458979	-0.0002000107166076742
648.030802280281	-0.00018505466755718795
649.0308498146642	-0.00013270909562866518
650.0308973490473	-1.9921581133558055e-05
651.0309448834304	9.286593336153713e-05
652.0309924178135	0.0001520733832014747
653.0310399521967	0.00012360897770750864
654.0310874865798	9.514457221354258e-05
655.031135020963	6.049298105752847e-05
656.0311825553463	1.5593509302941893e-05
657.0312300897293	-2.9305962451639956e-05
658.0312776241125	-4.676298017717615e-05
659.0313251584956	-1.8208779876750024e-05
660.0313726928788	1.0345420423676094e-05
661.031420227262	2.536289068474044e-05
662.0314677616451	1.740455100253687e-05
663.0315152960281	9.446211320334143e-06
664.0315628304113	-5.9232575697424915e-06
665.0316103647946	-3.40270125211556e-05
666.0316578991777	-6.21307674725687e-05
667.0317054335609	-7.296486031263777e-05
668.0317529679439	-5.3757248416589e-05
669.0318005023271	-3.45496365205382e-05
670.0318480367102	-2.9313212942522826e-06
671.0318955710934	5.0544746133189294e-05
672.0319431054766	0.00010402081356063086
673.0319906398597	0.00011517497004690923
674.0320381742429	5.0861428960156214e-05
675.032085708626	-1.345211212660365e-05
676.0321332430092	-6.979456255129795e-05
677.0321807773923	-0.00011174507843263377
678.0322283117755	-0.0001536955943139696
679.0322758461587	-0.00014082141070614445
680.0323233805417	-2.771608737310966e-05
681.0323709149249	8.538923595993711e-05
682.032418449308	0.0001242688439387983
683.0324659836912	2.5736122791587135e-05
684.0325135180744	-7.2796598355624e-05
685.0325610524576	-0.0001171081327647285
686.0326085868406	-5.9770064367031994e-05
687.0326561212238	-2.431995969329406e-06
688.032703655607	1.544666798314578e-05
689.0327511899901	-4.159049199381712e-05
690.0327987243733	-9.862765197078e-05
691.0328462587564	-0.0001287772198269881
692.0328937931395	-0.00010722769960504236
693.0329413275227	-8.567817938309433e-05
694.0329888619059	-6.703714799040781e-05
695.033036396289	-5.406018451251782e-05
696.0330839306722	-4.1083221034627836e-05
697.0331314650554	-3.240720781521746e-05
698.0331789994384	-3.221475743174035e-05
699.0332265338216	-3.202230704826321e-05
700.0332740682047	-2.628445871538578e-05
701.0333216025879	-9.46704529495974e-06
702.0333691369711	7.3503681254663055e-06
703.0334166713543	2.7001599589442662e-05
704.0334642057373	5.238820879829294e-05
705.0335117401205	7.77748180071459e-05
706.0335592745037	6.620033132323114e-05
707.0336068088868	-2.1155016040744826e-05
708.03365434327	-0.00010851036340472079
709.0337018776531	-0.00015719205531036876
